0	17.5812091
1	17.5817451
2	17.5829296
3	17.5837078
4	17.5839729
5	17.5847892
6	17.5860767
7	17.5870208
8	17.588005
9	17.5886173
10	17.5897445
11	17.5898132
12	17.5909481
13	17.5919742
14	17.5926589
15	17.5932502
16	17.5940761
17	17.5954036
18	17.5962142
19	17.5976734
20	17.5982799
21	17.5989532
22	17.5999526
23	17.6009349
24	17.6017894
25	17.6023406
26	17.6033973
27	17.604084
28	17.6055011
29	17.605297
30	17.6067276
31	17.6073055
32	17.6087799
33	17.609415
34	17.6093082
35	17.6101169
36	17.6111412
37	17.6125888
38	17.6132164
39	17.6141567
40	17.6147365
41	17.6154994
42	17.6154499
43	17.6164207
44	17.6180381
45	17.6190223
46	17.6200084
47	17.6210403
48	17.6216754
49	17.6221714
50	17.6228637
51	17.6233806
52	17.6249217
53	17.6256446
54	17.6263294
55	17.6262607
56	17.6276473
57	17.6284446
58	17.6288166
59	17.6298961
60	17.6309871
61	17.6327819
62	17.6323909
63	17.6339607
64	17.6350135
65	17.6365585
66	17.6372146
67	17.6367378
68	17.6381607
69	17.6385078
70	17.6395816
71	17.6400985
72	17.6407909
73	17.6423835
74	17.6427745
75	17.6436805
76	17.6439971
77	17.6445636
78	17.6453876
79	17.6468505
80	17.6475753
81	17.6479969
82	17.6491699
83	17.6499977
84	17.6502475
85	17.6505508
86	17.6519832
87	17.6523933
88	17.6534519
89	17.6548881
90	17.6554546
91	17.6564426
92	17.6568412
93	17.6576538
94	17.6580314
95	17.6590194
96	17.6597518
97	17.6608219
98	17.6610069
99	17.6620121
100	17.6631126
101	17.6640357
102	17.6644573
103	17.665369
104	17.6661109
105	17.6665439
106	17.6677761
107	17.6679897
108	17.6683807
109	17.6691646
110	17.6711483
111	17.671648
112	17.6722869
113	17.6727809
114	17.6736946
115	17.6750907
116	17.6754646
117	17.675579
118	17.6766281
119	17.6783885
120	17.6785984
121	17.6789798
122	17.6796836
123	17.680294
124	17.6813011
125	17.682064
126	17.6827297
127	17.6831855
128	17.6842002
129	17.6851119
130	17.6860351
131	17.6872386
132	17.6880149
133	17.6885414
134	17.6893539
135	17.6898612
136	17.6906661
137	17.6902179
138	17.6921272
139	17.6938228
140	17.6946029
141	17.6945323
142	17.6957321
143	17.696598
144	17.6967754
145	17.6973705
146	17.6972808
147	17.6989498
148	17.6990242
149	17.6994342
150	17.7014026
151	17.7017173
152	17.7023048
153	17.7035312
154	17.7048168
155	17.7049179
156	17.7059059
157	17.7062454
158	17.707508
159	17.7080364
160	17.7086887
161	17.7102241
162	17.7103481
163	17.7113533
164	17.7123432
165	17.7117118
166	17.7132225
167	17.7136535
168	17.714508
169	17.715269
170	17.7164077
171	17.7170104
172	17.7181739
173	17.7191963
174	17.7197113
175	17.7194614
176	17.720499
177	17.7210693
178	17.7213306
179	17.722311
180	17.7241821
181	17.7244758
182	17.7257881
183	17.7261753
184	17.7268238
185	17.7283515
186	17.72826
187	17.7291393
188	17.7291507
189	17.7302474
190	17.7308597
191	17.7309646
192	17.7315502
193	17.7324542
194	17.7339229
195	17.7347202
196	17.7346229
197	17.7356567
198	17.7374248
199	17.7375888
200	17.7373447
201	17.7380695
202	17.7388858
203	17.7387046
204	17.7405643
205	17.7414817
206	17.7422275
207	17.7434997
208	17.743576
209	17.7448348
210	17.7448425
211	17.7456607
212	17.7466545
213	17.7476654
214	17.7481784
215	17.7489814
216	17.7498054
217	17.7508068
218	17.7507038
219	17.7519416
220	17.7525043
221	17.7535018
222	17.7536258
223	17.7550773
224	17.7555046
225	17.7564525
226	17.7570915
227	17.7573928
228	17.7588539
229	17.7588748
230	17.7597293
231	17.7609958
232	17.7611923
233	17.7617511
234	17.7625122
235	17.7628269
236	17.7632331
237	17.7635307
238	17.7650375
239	17.7658996
240	17.7664833
241	17.7683582
242	17.7678985
243	17.7686424
244	17.7697429
245	17.7699356
246	17.7701377
247	17.7718753
248	17.7716846
249	17.7725715
250	17.7734241
251	17.7737827
252	17.7746868
253	17.7755489
254	17.7763099
255	17.7767562
256	17.7776947
257	17.7787837
258	17.7790775
259	17.7800083
260	17.7814674
261	17.7814292
262	17.7818756
263	17.7823657
264	17.7834053
265	17.7836418
266	17.7842559
267	17.7844429
268	17.785839
269	17.7869415
270	17.787611
271	17.7885417
272	17.7893829
273	17.7895183
274	17.790409
275	17.7907314
276	17.7907524
277	17.7924842
278	17.792591
279	17.7935142
280	17.7946052
281	17.7954235
282	17.795906
283	17.7966041
284	17.7972373
285	17.798067
286	17.7983856
287	17.7989139
288	17.7997112
289	17.8005733
290	17.8010005
291	17.8017063
292	17.8027095
293	17.8032855
294	17.8038425
295	17.8044033
296	17.8049678
297	17.805706
298	17.8067741
299	17.8068752
300	17.8082847
301	17.8087139
302	17.8093605
303	17.8097572
304	17.8104286
305	17.8111381
306	17.8118286
307	17.8129577
308	17.8134269
309	17.8139839
310	17.8140163
311	17.8152389
312	17.8155612
313	17.8161334
314	17.8166446
315	17.8179035
316	17.8188171
317	17.8196964
318	17.8207416
319	17.8208961
320	17.8213062
321	17.8222236
322	17.8229846
323	17.8240756
324	17.8241977
325	17.8254833
326	17.826128
327	17.8263187
328	17.8276309
329	17.8277359
330	17.8285388
331	17.8296566
332	17.8300762
333	17.8313484
334	17.8314914
335	17.8334579
336	17.8325405
337	17.8328018
338	17.8344726
339	17.834053
340	17.835287
341	17.8359966
342	17.836399
343	17.8369483
344	17.8373622
345	17.8382129
346	17.8386058
347	17.8394622
348	17.8394222
349	17.8405628
350	17.8413448
351	17.842041
352	17.8425998
353	17.8435249
354	17.8442783
355	17.8453369
356	17.845539
357	17.8456573
358	17.8475761
359	17.8472099
360	17.847557
361	17.8484325
362	17.8490104
363	17.8497753
364	17.850748
365	17.8512744
366	17.8519382
367	17.8523731
368	17.8547248
369	17.8546218
370	17.8543739
371	17.8555355
372	17.854021
373	17.8567047
374	17.8568782
375	17.8569526
376	17.8586521
377	17.8591842
378	17.8602924
379	17.8608512
380	17.861309
381	17.8621463
382	17.8627719
383	17.8636322
384	17.8637866
385	17.8641242
386	17.8651485
387	17.865797
388	17.8663043
389	17.8674736
390	17.8675994
391	17.8688278
392	17.8694515
393	17.870243
394	17.8707447
395	17.8712024
396	17.8708152
397	17.8718757
398	17.8729705
399	17.8735141
400	17.8743896
401	17.8744449
402	17.8755226
403	17.8760509
404	17.8768939
405	17.8769645
406	17.8783454
407	17.8786277
408	17.8792572
409	17.87998
410	17.8804264
411	17.8805904
412	17.8813915
413	17.8821868
414	17.882637
415	17.8832645
416	17.8840141
417	17.8846359
418	17.8858947
419	17.8862609
420	17.8870697
421	17.8876495
422	17.8883075
423	17.8889598
424	17.889862
425	17.8895626
426	17.8906021
427	17.8911094
428	17.8925056
429	17.8922595
430	17.8932743
431	17.8939914
432	17.8947715
433	17.8942852
434	17.8954219
435	17.8959388
436	17.8967704
437	17.8972434
438	17.8981513
439	17.8992023
440	17.8997077
441	17.9003982
442	17.9006767
443	17.901432
444	17.9023246
445	17.9022865
446	17.9030513
447	17.9039268
448	17.9042243
449	17.9054241
450	17.9057559
451	17.9063987
452	17.9068927
453	17.9075984
454	17.9080848
455	17.9084243
456	17.9102993
457	17.9110717
458	17.9106674
459	17.9110431
460	17.9119644
461	17.9130268
462	17.913845
463	17.9143085
464	17.9149341
465	17.9153347
466	17.9160137
467	17.9170627
468	17.9173526
469	17.9179153
470	17.9186344
471	17.9190025
472	17.9193782
473	17.9204654
474	17.9211711
475	17.9215507
476	17.9219989
477	17.9227066
478	17.9234676
479	17.9243965
480	17.9248752
481	17.9252948
482	17.9256725
483	17.9262638
484	17.9268569
485	17.92803
486	17.9282932
487	17.928543
488	17.9295043
489	17.9299201
490	17.9308013
491	17.9316577
492	17.932312
493	17.9325618
494	17.9330215
495	17.9336338
496	17.9346065
497	17.9352035
498	17.9358291
499	17.9361209
500	17.9371089
501	17.9376678
502	17.9382286
503	17.9382095
504	17.9388179
505	17.939682
506	17.9415397
507	17.9409885
508	17.9413013
509	17.943016
510	17.9433212
511	17.9442081
512	17.9442234
513	17.9445896
514	17.9451427
515	17.945261
516	17.9473438
517	17.947422
518	17.9478626
519	17.9489631
520	17.9496269
521	17.9494705
522	17.9498977
523	17.9505329
524	17.9511623
525	17.9528598
526	17.9531154
527	17.9532852
528	17.9543972
529	17.9548301
530	17.9558639
531	17.9559993
532	17.9569625
533	17.9571762
534	17.9570751
535	17.9576015
536	17.9590587
537	17.9597682
538	17.9601039
539	17.9603958
540	17.962181
541	17.9614925
542	17.9623851
543	17.9624824
544	17.9632587
545	17.9645767
546	17.964859
547	17.9650859
548	17.9662456
549	17.9662208
550	17.9670352
551	17.9676475
552	17.9685611
553	17.9692497
554	17.9692535
555	17.970026
556	17.9709968
557	17.9719524
558	17.9722824
559	17.9719409
560	17.9724998
561	17.9734363
562	17.9741115
563	17.974802
564	17.9756603
565	17.9761848
566	17.9766502
567	17.9776554
568	17.9780635
569	17.9783725
570	17.9786491
571	17.9801101
572	17.9798946
573	17.9811305
574	17.9819507
575	17.9821891
576	17.9848613
577	17.9831886
578	17.983591
579	17.9833507
580	17.9840984
581	17.9859981
582	17.9861526
583	17.987091
584	17.9872703
585	17.9881744
586	17.9882373
587	17.9889411
588	17.9893398
589	17.9901199
590	17.9906177
591	17.9912452
592	17.9920234
593	17.9926071
594	17.9931163
595	17.9942073
596	17.9949913
597	17.9945774
598	17.9949512
599	17.9961681
600	17.9965858
601	17.9976387
602	17.9975509
603	17.9984569
604	17.9986763
605	18.0003318
606	17.9998817
607	18.0002632
608	18.0011692
609	18.0017356
610	18.0025043
611	18.0028438
612	18.004074
613	18.0044231
614	18.004631
615	18.0050754
616	18.0058975
617	18.0057449
618	18.0066528
619	18.0073661
620	18.0078182
621	18.0084285
622	18.0098209
623	18.010231
624	18.0107288
625	18.0105743
626	18.0113735
627	18.0126247
628	18.01268
629	18.0129623
630	18.0138206
631	18.0145702
632	18.0154361
633	18.0154075
634	18.0166206
635	18.0164756
636	18.0171222
637	18.0180397
