Time,Value,Value_2ND, ,DateTime : ( 24 / 01 / 08 -- 14 : 02 : 09 )
"13 : 55 : 15",22.74249640000000, 
"13 : 55 : 16",22.77657690000000, 
"13 : 55 : 17",22.81036750000000, 
"13 : 55 : 18",22.79125970000000, 
"13 : 55 : 19",22.77908130000000, 
"13 : 55 : 20",22.69315330000000, 
"13 : 55 : 21",22.61411090000000, 
"13 : 55 : 23",22.54461090000000, 
"13 : 55 : 23",22.52382460000000, 
"13 : 55 : 24",22.50508490000000, 
"13 : 55 : 25",22.54794690000000, 
"13 : 55 : 26",22.59090040000000, 
"13 : 55 : 27",22.62312690000000, 
"13 : 55 : 28",22.65393060000000, 
"13 : 55 : 29",22.68062010000000, 
"13 : 55 : 30",22.68803590000000, 
"13 : 55 : 31",22.69256970000000, 
"13 : 55 : 32",22.67775530000000, 
"13 : 55 : 34",22.68479340000000, 
"13 : 55 : 35",22.64684290000000, 
"13 : 55 : 36",22.63594240000000, 
"13 : 55 : 37",22.64534750000000, 
"13 : 55 : 38",22.65074530000000, 
"13 : 55 : 39",22.63303940000000, 
"13 : 55 : 40",22.62034220000000, 
"13 : 55 : 41",22.63279910000000, 
"13 : 55 : 42",22.63789740000000, 
"13 : 55 : 43",22.60411070000000, 
"13 : 55 : 44",22.55410760000000, 
"13 : 55 : 45",22.53278540000000, 
"13 : 55 : 46",22.54086490000000, 
"13 : 55 : 47",22.57561490000000, 
"13 : 55 : 48",22.57662390000000, 
"13 : 55 : 49",22.58009330000000, 
"13 : 55 : 50",22.60180470000000, 
"13 : 55 : 51",22.59487720000000, 
"13 : 55 : 52",22.58973310000000, 
"13 : 55 : 53",22.57022850000000, 
"13 : 55 : 54",22.56280890000000, 
"13 : 55 : 55",22.54692640000000, 
"13 : 55 : 56",22.53169440000000, 
"13 : 55 : 57",22.49678990000000, 
"13 : 55 : 58",22.49526400000000, 
"13 : 55 : 59",22.57423210000000, 
"13 : 56 : 00",22.63942710000000, 
"13 : 56 : 01",22.69812580000000, 
"13 : 56 : 02",22.70387840000000, 
"13 : 56 : 03",22.71358870000000, 
"13 : 56 : 04",22.70291700000000, 
"13 : 56 : 05",22.70958900000000, 
"13 : 56 : 06",22.73831170000000, 
"13 : 56 : 07",22.75942800000000, 
"13 : 56 : 08",22.77403250000000, 
"13 : 56 : 09",22.79381940000000, 
"13 : 56 : 10",22.81204980000000, 
"13 : 56 : 11",22.81853100000000, 
"13 : 56 : 12",22.81004140000000, 
"13 : 56 : 13",22.80647080000000, 
"13 : 56 : 14",22.77223770000000, 
"13 : 56 : 15",22.73167220000000, 
"13 : 56 : 16",22.70251270000000, 
"13 : 56 : 17",22.72553820000000, 
"13 : 56 : 18",22.72807880000000, 
"13 : 56 : 19",22.71362490000000, 
"13 : 56 : 20",22.70279310000000, 
"13 : 56 : 21",22.67820350000000, 
"13 : 56 : 22",22.69620890000000, 
"13 : 56 : 23",22.70914260000000, 
"13 : 56 : 24",22.70635220000000, 
"13 : 56 : 25",22.75234600000000, 
"13 : 56 : 26",22.75359910000000, 
"13 : 56 : 27",22.72827140000000, 
"13 : 56 : 28",22.67706290000000, 
"13 : 56 : 29",22.63728520000000, 
"13 : 56 : 30",22.64152520000000, 
"13 : 56 : 31",22.61816780000000, 
"13 : 56 : 32",22.68641090000000, 
"13 : 56 : 33",22.74273870000000, 
"13 : 56 : 34",22.75177380000000, 
"13 : 56 : 35",22.74082370000000, 
"13 : 56 : 36",22.74586480000000, 
"13 : 56 : 37",22.76878350000000, 
"13 : 56 : 38",22.80158990000000, 
"13 : 56 : 39",22.81860730000000, 
"13 : 56 : 40",22.79580110000000, 
"13 : 56 : 41",22.74142450000000, 
"13 : 56 : 42",22.70540040000000, 
"13 : 56 : 43",22.62897100000000, 
"13 : 56 : 44",22.60449980000000, 
"13 : 56 : 45",22.58379740000000, 
"13 : 56 : 46",22.55133240000000, 
"13 : 56 : 47",22.53330610000000, 
"13 : 56 : 48",22.57287590000000, 
"13 : 56 : 49",22.61665340000000, 
"13 : 56 : 50",22.61492720000000, 
"13 : 56 : 51",22.58808700000000, 
"13 : 56 : 52",22.53084750000000, 
"13 : 56 : 53",22.49018470000000, 
"13 : 56 : 54",22.46521180000000, 
"13 : 56 : 55",22.48296920000000, 
"13 : 56 : 56",22.46188920000000, 
"13 : 56 : 57",22.42714300000000, 
"13 : 56 : 58",22.36908530000000, 
"13 : 56 : 59",22.34006690000000, 
"13 : 57 : 00",22.31476970000000, 
"13 : 57 : 01",22.29408640000000, 
"13 : 57 : 02",22.29339980000000, 
"13 : 57 : 03",22.30269050000000, 
"13 : 57 : 04",22.33170500000000, 
"13 : 57 : 05",22.35133740000000, 
"13 : 57 : 06",22.37597650000000, 
"13 : 57 : 07",22.36973570000000, 
"13 : 57 : 08",22.34117120000000, 
"13 : 57 : 09",22.33248130000000, 
"13 : 57 : 10",22.34492110000000, 
"13 : 57 : 11",22.34104720000000, 
"13 : 57 : 12",22.30943670000000, 
"13 : 57 : 13",22.27726360000000, 
"13 : 57 : 14",22.25343700000000, 
"13 : 57 : 15",22.27089690000000, 
"13 : 57 : 16",22.29928010000000, 
"13 : 57 : 17",22.33021540000000, 
"13 : 57 : 18",22.32900230000000, 
"13 : 57 : 19",22.32454870000000, 
"13 : 57 : 20",22.34790220000000, 
"13 : 57 : 21",22.32133860000000, 
"13 : 57 : 22",22.30019760000000, 
"13 : 57 : 23",22.28379240000000, 
"13 : 57 : 24",22.26401900000000, 
"13 : 57 : 25",22.26285930000000, 
"13 : 57 : 26",22.25063320000000, 
"13 : 57 : 27",22.24884980000000, 
"13 : 57 : 28",22.24109640000000, 
"13 : 57 : 29",22.23787680000000, 
"13 : 57 : 31",22.23405640000000, 
"13 : 57 : 31",22.21225920000000, 
"13 : 57 : 33",22.20974150000000, 
"13 : 57 : 34",22.21162410000000, 
"13 : 57 : 35",22.20365140000000, 
"13 : 57 : 36",22.22087090000000, 
"13 : 57 : 37",22.23003380000000, 
"13 : 57 : 38",22.25140570000000, 
"13 : 57 : 39",22.23734660000000, 
"13 : 57 : 40",22.24777410000000, 
"13 : 57 : 41",22.24717330000000, 
"13 : 57 : 42",22.25895880000000, 
"13 : 57 : 43",22.28011890000000, 
"13 : 57 : 44",22.31747810000000, 
"13 : 57 : 45",22.33222380000000, 
"13 : 57 : 46",22.33983800000000, 
"13 : 57 : 47",22.35575100000000, 
"13 : 57 : 48",22.36637680000000, 
"13 : 57 : 49",22.37444300000000, 
"13 : 57 : 50",22.39433280000000, 
"13 : 57 : 51",22.40521240000000, 
"13 : 57 : 52",22.38234710000000, 
"13 : 57 : 53",22.39499660000000, 
"13 : 57 : 54",22.41661070000000, 
"13 : 57 : 55",22.39155190000000, 
"13 : 57 : 56",22.33240690000000, 
"13 : 57 : 57",22.30912200000000, 
"13 : 57 : 58",22.32338140000000, 
"13 : 57 : 59",22.31711760000000, 
"13 : 58 : 00",22.31393620000000, 
"13 : 58 : 01",22.31500240000000, 
"13 : 58 : 02",22.31736370000000, 
"13 : 58 : 03",22.32902140000000, 
"13 : 58 : 04",22.34110450000000, 
"13 : 58 : 05",22.36479940000000, 
"13 : 58 : 06",22.38220970000000, 
"13 : 58 : 07",22.38315010000000, 
"13 : 58 : 08",22.39303200000000, 
"13 : 58 : 09",22.39195820000000, 
"13 : 58 : 10",22.37501140000000, 
"13 : 58 : 11",22.35895530000000, 
"13 : 58 : 12",22.33191100000000, 
"13 : 58 : 13",22.32956880000000, 
"13 : 58 : 14",22.33787910000000, 
"13 : 58 : 15",22.31370350000000, 
"13 : 58 : 16",22.29981230000000, 
"13 : 58 : 17",22.31520840000000, 
"13 : 58 : 18",22.33000560000000, 
"13 : 58 : 19",22.31632420000000, 
"13 : 58 : 20",22.34013360000000, 
"13 : 58 : 21",22.35853760000000, 
"13 : 58 : 22",22.36725420000000, 
"13 : 58 : 23",22.35992620000000, 
"13 : 58 : 24",22.35810470000000, 
"13 : 58 : 25",22.36721220000000, 
"13 : 58 : 26",22.36440460000000, 
"13 : 58 : 27",22.37104980000000, 
"13 : 58 : 28",22.32116310000000, 
"13 : 58 : 29",22.35015290000000, 
"13 : 58 : 30",22.33459660000000, 
"13 : 58 : 31",22.33780280000000, 
"13 : 58 : 32",22.32430450000000, 
"13 : 58 : 33",22.27075190000000, 
"13 : 58 : 34",22.26949880000000, 
"13 : 58 : 35",22.28676790000000, 
"13 : 58 : 36",22.31003570000000, 
"13 : 58 : 37",22.31926530000000, 
"13 : 58 : 38",22.33394810000000, 
"13 : 58 : 39",22.31389990000000, 
